eei_id,exon1,exon2,p_value,chi2_statistic,odds_ratio,cachexic_with_eei,cachexic_without_eei,control_with_eei,control_without_eei,total_samples,corrected_p,significant
ENSMUSE00001280377_ENSMUSE00001312208,ENSMUSE00001280377,ENSMUSE00001312208,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001280377_ENSMUSE00001243861,ENSMUSE00001280377,ENSMUSE00001243861,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001280377_ENSMUSE00001253287,ENSMUSE00001280377,ENSMUSE00001253287,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001280377_ENSMUSE00001244856,ENSMUSE00001280377,ENSMUSE00001244856,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001280377_ENSMUSE00001272819,ENSMUSE00001280377,ENSMUSE00001272819,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001280377_ENSMUSE00000941327,ENSMUSE00001280377,ENSMUSE00000941327,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00001263568,ENSMUSE00001291844,ENSMUSE00001263568,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00001312208,ENSMUSE00001291844,ENSMUSE00001312208,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00001243861,ENSMUSE00001291844,ENSMUSE00001243861,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00001253287,ENSMUSE00001291844,ENSMUSE00001253287,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00001244856,ENSMUSE00001291844,ENSMUSE00001244856,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00001272819,ENSMUSE00001291844,ENSMUSE00001272819,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001291844_ENSMUSE00000941327,ENSMUSE00001291844,ENSMUSE00000941327,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00001263568,ENSMUSE00001241082,ENSMUSE00001263568,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00001312208,ENSMUSE00001241082,ENSMUSE00001312208,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00001243861,ENSMUSE00001241082,ENSMUSE00001243861,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00001253287,ENSMUSE00001241082,ENSMUSE00001253287,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00001244856,ENSMUSE00001241082,ENSMUSE00001244856,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00001272819,ENSMUSE00001241082,ENSMUSE00001272819,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001241082_ENSMUSE00000941327,ENSMUSE00001241082,ENSMUSE00000941327,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000655119_ENSMUSE00000171314,ENSMUSE00000655119,ENSMUSE00000171314,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000171330,ENSMUSE00000655119,ENSMUSE00000171330,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000171313,ENSMUSE00000655119,ENSMUSE00000171313,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000171312,ENSMUSE00000655119,ENSMUSE00000171312,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000171328,ENSMUSE00000655119,ENSMUSE00000171328,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000569264,ENSMUSE00000655119,ENSMUSE00000569264,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000569262,ENSMUSE00000655119,ENSMUSE00000569262,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000569261,ENSMUSE00000655119,ENSMUSE00000569261,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000655119_ENSMUSE00000305477,ENSMUSE00000655119,ENSMUSE00000305477,1.0,0.0,0.9,3,6,5,9,23,1.0,False
ENSMUSE00000369212_ENSMUSE00000212984,ENSMUSE00000369212,ENSMUSE00000212984,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000369212_ENSMUSE00000212975,ENSMUSE00000369212,ENSMUSE00000212975,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000369212_ENSMUSE00000212966,ENSMUSE00000369212,ENSMUSE00000212966,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000369212_ENSMUSE00000212972,ENSMUSE00000369212,ENSMUSE00000212972,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001281780_ENSMUSE00000251987,ENSMUSE00001281780,ENSMUSE00000251987,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001281780_ENSMUSE00001292527,ENSMUSE00001281780,ENSMUSE00001292527,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001281780_ENSMUSE00000251969,ENSMUSE00001281780,ENSMUSE00000251969,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001281780_ENSMUSE00000251961,ENSMUSE00001281780,ENSMUSE00000251961,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001218897_ENSMUSE00000251987,ENSMUSE00001218897,ENSMUSE00000251987,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001218897_ENSMUSE00001292527,ENSMUSE00001218897,ENSMUSE00001292527,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001218897_ENSMUSE00000251969,ENSMUSE00001218897,ENSMUSE00000251969,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00001218897_ENSMUSE00000251961,ENSMUSE00001218897,ENSMUSE00000251961,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000283346_ENSMUSE00000380268,ENSMUSE00000283346,ENSMUSE00000380268,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283346_ENSMUSE00000232433,ENSMUSE00000283346,ENSMUSE00000232433,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283346_ENSMUSE00000121235,ENSMUSE00000283346,ENSMUSE00000121235,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283346_ENSMUSE00000121238,ENSMUSE00000283346,ENSMUSE00000121238,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283346_ENSMUSE00000121228,ENSMUSE00000283346,ENSMUSE00000121228,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283322_ENSMUSE00000380268,ENSMUSE00000283322,ENSMUSE00000380268,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283322_ENSMUSE00000232433,ENSMUSE00000283322,ENSMUSE00000232433,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283322_ENSMUSE00000121235,ENSMUSE00000283322,ENSMUSE00000121235,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283322_ENSMUSE00000121238,ENSMUSE00000283322,ENSMUSE00000121238,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000283322_ENSMUSE00000121228,ENSMUSE00000283322,ENSMUSE00000121228,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001266165_ENSMUSE00001034981,ENSMUSE00001266165,ENSMUSE00001034981,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001262032_ENSMUSE00001034981,ENSMUSE00001262032,ENSMUSE00001034981,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001206477_ENSMUSE00001034981,ENSMUSE00001206477,ENSMUSE00001034981,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001034981_ENSMUSE00001312362,ENSMUSE00001034981,ENSMUSE00001312362,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001034981_ENSMUSE00001283143,ENSMUSE00001034981,ENSMUSE00001283143,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001034981_ENSMUSE00001288962,ENSMUSE00001034981,ENSMUSE00001288962,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001266165_ENSMUSE00001272116,ENSMUSE00001266165,ENSMUSE00001272116,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001262032_ENSMUSE00001272116,ENSMUSE00001262032,ENSMUSE00001272116,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001206477_ENSMUSE00001272116,ENSMUSE00001206477,ENSMUSE00001272116,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001272116_ENSMUSE00001312362,ENSMUSE00001272116,ENSMUSE00001312362,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001272116_ENSMUSE00001283143,ENSMUSE00001272116,ENSMUSE00001283143,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001272116_ENSMUSE00001288962,ENSMUSE00001272116,ENSMUSE00001288962,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001237609_ENSMUSE00001312362,ENSMUSE00001237609,ENSMUSE00001312362,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001237609_ENSMUSE00000681778,ENSMUSE00001237609,ENSMUSE00000681778,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001266165_ENSMUSE00001312362,ENSMUSE00001266165,ENSMUSE00001312362,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001266165_ENSMUSE00001040028,ENSMUSE00001266165,ENSMUSE00001040028,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001266165_ENSMUSE00000681778,ENSMUSE00001266165,ENSMUSE00000681778,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001262032_ENSMUSE00001312362,ENSMUSE00001262032,ENSMUSE00001312362,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001262032_ENSMUSE00001040028,ENSMUSE00001262032,ENSMUSE00001040028,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001262032_ENSMUSE00000681778,ENSMUSE00001262032,ENSMUSE00000681778,0.025775040315707782,4.97104700854701,12.833333333333334,7,2,3,11,23,0.7784525510194641,False
ENSMUSE00001206477_ENSMUSE00001040028,ENSMUSE00001206477,ENSMUSE00001040028,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001298989_ENSMUSE00000246330,ENSMUSE00001298989,ENSMUSE00000246330,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000265575_ENSMUSE00001268650,ENSMUSE00000265575,ENSMUSE00001268650,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000265572_ENSMUSE00001268650,ENSMUSE00000265572,ENSMUSE00001268650,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000604004_ENSMUSE00001264461,ENSMUSE00000604004,ENSMUSE00001264461,0.9413980393620397,0.005404135338345857,0.4583333333333333,1,8,3,11,23,1.0,False
ENSMUSE00000604004_ENSMUSE00001234686,ENSMUSE00000604004,ENSMUSE00001234686,0.9413980393620397,0.005404135338345857,0.4583333333333333,1,8,3,11,23,1.0,False
ENSMUSE00000604004_ENSMUSE00001372655,ENSMUSE00000604004,ENSMUSE00001372655,0.9413980393620397,0.005404135338345857,0.4583333333333333,1,8,3,11,23,1.0,False
ENSMUSE00000696333_ENSMUSE00001264461,ENSMUSE00000696333,ENSMUSE00001264461,0.9413980393620397,0.005404135338345857,0.4583333333333333,1,8,3,11,23,1.0,False
ENSMUSE00000696333_ENSMUSE00001234686,ENSMUSE00000696333,ENSMUSE00001234686,0.9413980393620397,0.005404135338345857,0.4583333333333333,1,8,3,11,23,1.0,False
ENSMUSE00000696333_ENSMUSE00001372655,ENSMUSE00000696333,ENSMUSE00001372655,0.9413980393620397,0.005404135338345857,0.4583333333333333,1,8,3,11,23,1.0,False
ENSMUSE00000471535_ENSMUSE00000230533,ENSMUSE00000471535,ENSMUSE00000230533,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001284509,ENSMUSE00000242509,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001257777,ENSMUSE00000242509,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001239621,ENSMUSE00000242509,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001276785,ENSMUSE00000242509,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001223222,ENSMUSE00000242509,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001204888,ENSMUSE00000242509,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001292878,ENSMUSE00000242509,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242509_ENSMUSE00001226160,ENSMUSE00000242509,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001284509,ENSMUSE00000138650,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001257777,ENSMUSE00000138650,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001239621,ENSMUSE00000138650,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001276785,ENSMUSE00000138650,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001223222,ENSMUSE00000138650,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001204888,ENSMUSE00000138650,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001292878,ENSMUSE00000138650,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138650_ENSMUSE00001226160,ENSMUSE00000138650,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001284509,ENSMUSE00000138654,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001257777,ENSMUSE00000138654,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001239621,ENSMUSE00000138654,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001276785,ENSMUSE00000138654,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001223222,ENSMUSE00000138654,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001204888,ENSMUSE00000138654,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001292878,ENSMUSE00000138654,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138654_ENSMUSE00001226160,ENSMUSE00000138654,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001284509,ENSMUSE00000138643,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001257777,ENSMUSE00000138643,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001239621,ENSMUSE00000138643,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001276785,ENSMUSE00000138643,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001223222,ENSMUSE00000138643,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001204888,ENSMUSE00000138643,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001292878,ENSMUSE00000138643,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138643_ENSMUSE00001226160,ENSMUSE00000138643,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001284509,ENSMUSE00000242439,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001257777,ENSMUSE00000242439,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001239621,ENSMUSE00000242439,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001276785,ENSMUSE00000242439,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001223222,ENSMUSE00000242439,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001204888,ENSMUSE00000242439,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001292878,ENSMUSE00000242439,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242439_ENSMUSE00001226160,ENSMUSE00000242439,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001284509,ENSMUSE00000242428,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001257777,ENSMUSE00000242428,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001239621,ENSMUSE00000242428,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001276785,ENSMUSE00000242428,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001223222,ENSMUSE00000242428,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001204888,ENSMUSE00000242428,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001292878,ENSMUSE00000242428,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000242428_ENSMUSE00001226160,ENSMUSE00000242428,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001284509,ENSMUSE00000138641,ENSMUSE00001284509,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001257777,ENSMUSE00000138641,ENSMUSE00001257777,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001239621,ENSMUSE00000138641,ENSMUSE00001239621,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001276785,ENSMUSE00000138641,ENSMUSE00001276785,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001223222,ENSMUSE00000138641,ENSMUSE00001223222,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001204888,ENSMUSE00000138641,ENSMUSE00001204888,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001292878,ENSMUSE00000138641,ENSMUSE00001292878,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000138641_ENSMUSE00001226160,ENSMUSE00000138641,ENSMUSE00001226160,0.7402533423923816,0.1099041005291006,2.0,4,5,4,10,23,1.0,False
ENSMUSE00000628192_ENSMUSE00000288750,ENSMUSE00000628192,ENSMUSE00000288750,0.292027701326269,1.1102495822890561,6.5,3,6,1,13,23,1.0,False
ENSMUSE00000628192_ENSMUSE00000533832,ENSMUSE00000628192,ENSMUSE00000533832,0.292027701326269,1.1102495822890561,6.5,3,6,1,13,23,1.0,False
ENSMUSE00000628192_ENSMUSE00000288730,ENSMUSE00000628192,ENSMUSE00000288730,0.292027701326269,1.1102495822890561,6.5,3,6,1,13,23,1.0,False
ENSMUSE00001264181_ENSMUSE00000526391,ENSMUSE00001264181,ENSMUSE00000526391,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001264181_ENSMUSE00000981827,ENSMUSE00001264181,ENSMUSE00000981827,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001264181_ENSMUSE00000987572,ENSMUSE00001264181,ENSMUSE00000987572,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001264181_ENSMUSE00000526386,ENSMUSE00001264181,ENSMUSE00000526386,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001264181_ENSMUSE00000913077,ENSMUSE00001264181,ENSMUSE00000913077,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001299051_ENSMUSE00000526391,ENSMUSE00001299051,ENSMUSE00000526391,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001299051_ENSMUSE00000981827,ENSMUSE00001299051,ENSMUSE00000981827,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001299051_ENSMUSE00000987572,ENSMUSE00001299051,ENSMUSE00000987572,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001299051_ENSMUSE00000526386,ENSMUSE00001299051,ENSMUSE00000526386,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001299051_ENSMUSE00000913077,ENSMUSE00001299051,ENSMUSE00000913077,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001230157_ENSMUSE00000526391,ENSMUSE00001230157,ENSMUSE00000526391,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001230157_ENSMUSE00000981827,ENSMUSE00001230157,ENSMUSE00000981827,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001230157_ENSMUSE00000987572,ENSMUSE00001230157,ENSMUSE00000987572,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001230157_ENSMUSE00000526386,ENSMUSE00001230157,ENSMUSE00000526386,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00001230157_ENSMUSE00000913077,ENSMUSE00001230157,ENSMUSE00000913077,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000343808_ENSMUSE00001294597,ENSMUSE00000343808,ENSMUSE00001294597,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000343808_ENSMUSE00001262627,ENSMUSE00000343808,ENSMUSE00001262627,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000343808_ENSMUSE00001207803,ENSMUSE00000343808,ENSMUSE00001207803,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
